Date,User,Tweet Content,Negative,Neutral,Positive,Most Likely,Maximum Sentiment
24/02/2021,Citi,progress toward achieving global goals hasnt stalled reversed proud support glblctzn recovery plan world starting us step kickstart global recovery worldrecoveryplan,0.00686293,0.21019992,0.7829371,0.78,Positive
23/02/2021,Citi,paralympic gold medalist trevon trey jenifer discusses impact black athletes sports legacy wants leave living life fullest blackhistorymonth,0.02108719,0.8340751,0.14483756,0,Neutral
22/02/2021,Citi,head global public affairs edskyler discusses gsg new changemakers series citi strives address society greatest challenges focuses issues matter colleagues clients investors communities,0.022597963,0.74754626,0.22985582,0,Neutral
12/02/2021,Citi,honor blackhistorymonth head cra regulatory group lloyd w brown ii reflects citi racial equity commitment position newlyelected board chair elcinfo hell lead mission developing black talent,0.013833744,0.8956886,0.09047768,0,Neutral
05/02/2021,Citi,honoured awarded equity derivatives house year riskdotnet breakthrough years making underpinned close client partnerships laser focus risk,0.012188378,0.5720522,0.41575953,0,Neutral
04/02/2021,Citi,spring citi new generation payment acceptance solutions enables clients grow business balance security frictionless customer experience payment acceptance simple safe seamless,0.0032475,0.16622093,0.83053154,0.83,Positive
02/02/2021,Citi,asia pacific leading world digitization trends region fast becoming bellwether payment innovation find future payments,0.004349889,0.36869657,0.6269533,0.63,Positive
01/02/2021,Citi,citi colleague leah wallace encourages uncomfortable necessary conversations need diversity equity inclusion heres believes stand together blackhistorymonth,0.046636358,0.7250043,0.22835939,0,Neutral
28/01/2021,Citi,today citi announced collaboration four blackowned firms syndicate billion bond issuance reinforcing commitment increasing racial equity capital markets broader financial services industry read,0.003053069,0.65448284,0.3424642,0,Neutral
27/01/2021,Citi,recent disruption turbocharged move towards wider digital adoption trade ecosystem integration services international trade presents transformative opportunity everyone ecosystem read,0.006848618,0.2689815,0.72416997,0.72,Positive
27/01/2021,Citi,future work look like postpandemic world citis chief innovation officer vanessa colella sits professor william kerr politico discuss new reality pushed us embrace future work listen,0.017215954,0.6638191,0.3189649,0,Neutral
26/01/2021,Citi,trade enormous ecosystem many different players global network digital financial solutions enabling clients succeed trade landscape read importance trade finance,0.006438481,0.32224053,0.67132103,0.67,Positive
21/01/2021,Citi,today citi shares latest update global pay equity sharing adjusted raw pay gaps women us minorities learn,0.012425347,0.88346934,0.10410519,0,Neutral
21/01/2021,Citi,multichannel backoffice payment integrations deliver comprehensive realtime transaction reporting improve treasurers abilities respond cash flow liquidity management challenges learn,0.013093967,0.42781025,0.5590958,0.56,Positive
21/01/2021,Citi,proud sponsor years watcupdates rising star awards recognizing achievements women represent female talent pipeline next generation future leaders find nominate,0.001392429,0.047847427,0.9507601,0.95,Positive
19/01/2021,Citi,adoption digital sales channels shifted consumer behavior changes give us insight next consumer retail industry read,0.014894478,0.7999863,0.18511915,0,Neutral
18/01/2021,Citi,martin luther king jr day us honors civil rights leader life vision equal world citi cfo mark mason recently caught former chairman dick parsons reflect year america faced reckoning race,0.072434746,0.80596274,0.12160261,0,Neutral
14/01/2021,Citi,latest investor relations news right email inbox sign citi news alerts,0.013006486,0.8952426,0.091750935,0,Neutral
06/01/2021,Citi,operations technology need strong partnership merger ensure deliver cost efficiencies support future growth objectives key issues asset managers consider,0.010544728,0.3785306,0.61092466,0.61,Positive
